,SourceName,TargetName,Weight,SourceID,TargetID,diceSim
283,TRA6_A1_round1control_E2_TRE_tRNA_Pro_F.ab1,TRA3_I6_Round_2_control_F2_TRE_tRNA_Pro_F.ab1,10,169,113,0.2
284,TRA6_A7_round1control_G2_TRE_tRNA_Pro_F.ab1,TRA2_I4_Round_2_control_F1_TRE_tRNA_Pro_F.ab1,1,5,193,0
285,TRA6_A8_round1control_H2_TRE_tRNA_Pro_F.ab1,TRA2_I5_Round_2_control_G1_TRE_tRNA_Pro_F.ab1,7,154,257,0
286,TRA7_A1_round1control_A3_TRE_tRNA_Pro_F.ab1,TRA3_E2_round1control_A2_TRE_tRNA_Pro_F.ab1,13,182,268,0
287,TRA7_A10_TRE_tRNA_Pro.ab1,TRA3_E6_Round_3_control_B2_TRE_tRNA_Pro_F.ab1,2,56,4,0.166666667
288,TRA7_A3_round1control_C3_TRE_tRNA_Pro_F.ab1,TRA1_C9_Round_2_control_B1_TRE_tRNA_Pro_F.ab1,3,88,231,0
289,TRA7_A5_Round_2_control_G2_TRE_tRNA_Pro_F.ab1,TRA1_A9_round1control_A1_TRE_tRNA_Pro_F.ab1,1,6,194,0
290,TRA7_A5_Round_2_control_G2_TRE_tRNA_Pro_F.ab1,TRA2_I6_Round_2_control_H1_TRE_tRNA_Pro_F.ab1,2,6,219,0.333333333
291,TRA7_A7_Round_2_control_A3_TRE_tRNA_Pro_F.ab1,TRA2_I4_Round_2_control_F1_TRE_tRNA_Pro_F.ab1,14,185,193,0
292,TRA7_A8_Round_3_control_A3_TRE_tRNA_Pro_F.ab1,TRA3_C7_TRE_tRNA_Pro.ab1,1,7,195,0
293,TRA7_I1_round1control_H3_TRE_tRNA_Pro_F.ab1,76_Round_2_control_G12_TRE_tRNA_Pro_F.ab1,3,89,189,0
294,TRA7_I4_Round_3_control_B3_TRE_tRNA_Pro_F.ab1,P048492_TRE_tRNA_Pro.ab1,17,186,0,0
295,TRA7_I5_Round_3_control_C3_TRE_tRNA_Pro_F.ab1,TRA3_E10_Round_3_control_F2_TRE_tRNA_Pro_F.ab1,8,163,87,0
296,TRA7_I6_TRE_tRNA_Pro.ab1,TRA2_I3_round1control_F1_TRE_tRNA_Pro_F.ab1,2,57,220,0
297,TRA7_I6_TRE_tRNA_Pro.ab1,TRA3_E1_round1control_G1_TRE_tRNA_Pro_F.ab1,12,57,267,0.2
298,TRA7_I7_TRE_tRNA_Pro.ab1,P051980_TRE_tRNA_Pro.ab1,2,8,191,0.222222222
299,TRA7_I7_TRE_tRNA_Pro.ab1,TRA1_E7_TRE_tRNA_Pro.ab1,1,8,196,0
300,TRA8_A10_Round_3_control_A4_TRE_tRNA_Pro_F.ab1,TRA3_E6_Round_3_control_B2_TRE_tRNA_Pro_F.ab1,7,155,4,0.142857143
301,TRA8_A10_Round_3_control_A4_TRE_tRNA_Pro_F.ab1,TRA7_A10_TRE_tRNA_Pro.ab1,7,155,56,0.333333333
302,TRA8_A5_Round_3_control_E3_TRE_tRNA_Pro_F.ab1,P046478_TRE_tRNA_Pro.ab1,10,170,198,0.125
303,TRA8_A5_Round_3_control_E3_TRE_tRNA_Pro_F.ab1,TRA3_E7_Round_3_control_C2_TRE_tRNA_Pro_F.ab1,12,170,153,0
304,TRA8_A5_Round_3_control_E3_TRE_tRNA_Pro_F.ab1,TRA6_A1_round1control_E2_TRE_tRNA_Pro_F.ab1,11,170,169,0.2
305,TRA8_A6_Round_3_control_F3_TRE_tRNA_Pro_F.ab1,P046469_TRE_tRNA_Pro.ab1,2,58,217,0.666666667
306,TRA8_A6_Round_3_control_F3_TRE_tRNA_Pro_F.ab1,TRA3_E6_Round_3_control_B2_TRE_tRNA_Pro_F.ab1,2,58,4,0.307692308
307,TRA8_C10_round1control_F4_TRE_tRNA_Pro_F.ab1,TRA3_G1_Round_3_control_G2_TRE_tRNA_Pro_F.ab1,3,91,213,0
308,TRA8_C5_round1control_A4_TRE_tRNA_Pro_F.ab1,TRA2_I1_round1control_D1_TRE_tRNA_Pro_F.ab1,8,164,131,0.166666667
309,TRA8_C5_round1control_A4_TRE_tRNA_Pro_F.ab1,TRA3_E2_round1control_A2_TRE_tRNA_Pro_F.ab1,13,164,268,0.333333333
310,TRA8_C6_round1control_B4_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,3,90,3,0
311,TRA8_C7_round1control_C4_TRE_tRNA_Pro_F.ab1,TRA7_A5_Round_2_control_G2_TRE_tRNA_Pro_F.ab1,1,9,6,0
312,TRA8_C8_round1control_D4_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,5,134,3,0.111111111
313,TRA8_C9_round1control_E4_TRE_tRNA_Pro_F.ab1,P046478_TRE_tRNA_Pro.ab1,5,10,198,0.105263158
314,TRA8_C9_round1control_E4_TRE_tRNA_Pro_F.ab1,TRA7_G9_round1control_F3_TRE_tRNA_Pro_F.ab1,1,10,197,0
315,TRA8_E1_round1control_G4_TRE_tRNA_Pro_F.ab1,P046478_TRE_tRNA_Pro.ab1,1,11,198,0
316,TRA8_E1_round1control_G4_TRE_tRNA_Pro_F.ab1,TRA3_I3_round1control_D2_TRE_tRNA_Pro_F.ab1,8,11,162,0
317,TRA8_E10_Round_2_control_A4_TRE_tRNA_Pro_F.ab1,P046478_TRE_tRNA_Pro.ab1,7,60,198,0.142857143
318,TRA8_E10_Round_2_control_A4_TRE_tRNA_Pro_F.ab1,TRA2_E2_round1control_C1_TRE_tRNA_Pro_F.ab1,2,60,152,0.75
319,TRA8_E10_Round_2_control_A4_TRE_tRNA_Pro_F.ab1,TRA3_I3_round1control_D2_TRE_tRNA_Pro_F.ab1,8,60,162,0.222222222
320,TRA8_E2_round1control_H4_TRE_tRNA_Pro_F.ab1,TRA2_A6_Round_3_control_F1_TRE_tRNA_Pro_F.ab1,2,59,221,0.666666667
321,TRA8_E2_round1control_H4_TRE_tRNA_Pro_F.ab1,TRA3_I2_round1control_C2_TRE_tRNA_Pro_F.ab1,4,59,111,0.133333333
322,TRA8_E3_Round_2_control_D3_TRE_tRNA_Pro_F.ab1,50_Round_2_control_C12_TRE_tRNA_Pro_F.ab1,5,135,242,0.571428571
323,TRA8_E3_Round_2_control_D3_TRE_tRNA_Pro_F.ab1,P048615_TRE_tRNA_Pro.ab1,5,135,109,0.666666667
324,TRA8_E4_Round_2_control_E3_TRE_tRNA_Pro_F.ab1,TRA3_E10_Round_3_control_F2_TRE_tRNA_Pro_F.ab1,3,92,87,0
325,TRA8_E5_Round_2_control_F3_TRE_tRNA_Pro_F.ab1,TRA3_I2_round1control_C2_TRE_tRNA_Pro_F.ab1,12,178,111,0.235294118
326,TRA8_E5_Round_2_control_F3_TRE_tRNA_Pro_F.ab1,TRA8_C5_round1control_A4_TRE_tRNA_Pro_F.ab1,12,178,164,0.333333333
327,TRA8_E7_Round_3_control_B4_TRE_tRNA_Pro_F.ab1,TRA8_C9_round1control_E4_TRE_tRNA_Pro_F.ab1,1,12,10,0
328,TRA8_E9_Round_2_control_H3_TRE_tRNA_Pro_F.ab1,P046478_TRE_tRNA_Pro.ab1,14,174,198,0.111111111
329,TRA8_E9_Round_2_control_H3_TRE_tRNA_Pro_F.ab1,TRA3_I2_round1control_C2_TRE_tRNA_Pro_F.ab1,14,174,111,0
330,TRA8_E9_Round_2_control_H3_TRE_tRNA_Pro_F.ab1,TRA7_A4_round1control_D3_TRE_tRNA_Pro_F.ab1,11,174,263,0
331,TRA8_E9_Round_2_control_H3_TRE_tRNA_Pro_F.ab1,TRA8_A5_Round_3_control_E3_TRE_tRNA_Pro_F.ab1,14,174,170,0.142857143
332,TRA8_E9_Round_2_control_H3_TRE_tRNA_Pro_F.ab1,TRA8_C5_round1control_A4_TRE_tRNA_Pro_F.ab1,14,174,164,0.133333333
333,TRA8_G2_Round_3_control_C4_TRE_tRNA_Pro_F.ab1,P046478_TRE_tRNA_Pro.ab1,5,136,198,0.285714286
334,TRA8_G2_Round_3_control_C4_TRE_tRNA_Pro_F.ab1,TRA3_E5_Round_2_control_C2_TRE_tRNA_Pro_F.ab1,5,136,110,0.285714286
335,TRA8_G6_Round_2_control_E4_TRE_tRNA_Pro_F.ab1,76_Round_2_control_G12_TRE_tRNA_Pro_F.ab1,4,114,189,0.428571429
336,TRA8_G6_Round_2_control_E4_TRE_tRNA_Pro_F.ab1,TRA2_A1_Round_3_control_A1_TRE_tRNA_Pro_F.ab1,6,114,146,0.444444444
337,TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1,55_Round_2_control_D12_TRE_tRNA_Pro_F.ab1,2,13,222,0
338,TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,1,13,3,0
339,TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1,TRA2_I6_Round_2_control_H1_TRE_tRNA_Pro_F.ab1,2,13,219,0.363636364
340,TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1,TRA7_A3_round1control_C3_TRE_tRNA_Pro_F.ab1,1,13,88,0.2
341,TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1,TRA7_A5_Round_2_control_G2_TRE_tRNA_Pro_F.ab1,1,13,6,0.266666667
342,TRA8_I2_Round_2_control_G4_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,1,14,3,0
343,TRA8_I2_Round_2_control_G4_TRE_tRNA_Pro_F.ab1,TRA2_I6_Round_2_control_H1_TRE_tRNA_Pro_F.ab1,2,14,219,0
344,TRA8_I3_Round_2_control_H4_TRE_tRNA_Pro_F.ab1,TRA7_I4_Round_3_control_B3_TRE_tRNA_Pro_F.ab1,1,15,186,0
345,TRA8_I6_Round_2_control_A5_TRE_tRNA_Pro_F.ab1,TRA2_G1_Round_2_control_E1_TRE_tRNA_Pro_F.ab1,13,16,2,0
346,TRA8_I6_Round_2_control_A5_TRE_tRNA_Pro_F.ab1,TRA3_E7_Round_3_control_C2_TRE_tRNA_Pro_F.ab1,12,16,153,0
347,TRA8_I6_Round_2_control_A5_TRE_tRNA_Pro_F.ab1,TRA8_E6_Round_2_control_G3_TRE_tRNA_Pro_F.ab1,1,16,199,0
348,TRA8_I7_Round_2_control_B5_TRE_tRNA_Pro_F.ab1,TRA2_A2_Round_3_control_B1_TRE_tRNA_Pro_F.ab1,12,179,208,0
349,TRA8_I8_Round_3_control_F4_TRE_tRNA_Pro_F.ab1,63_Round_2_control_E12_TRE_tRNA_Pro_F.ab1,1,17,200,0
350,TRA8_I8_Round_3_control_F4_TRE_tRNA_Pro_F.ab1,P049254_TRE_tRNA_Pro.ab1,1,17,201,0
351,TRA9_A10_Round_2_control_D5_TRE_tRNA_Pro_F.ab1,TRA1_A1_Round_2_control_A1_TRE_tRNA_Pro_F.ab1,4,115,224,0.4
352,TRA9_A2_round1control_B5_TRE_tRNA_Pro_F.ab1,TRA7_I6_TRE_tRNA_Pro.ab1,3,93,57,0.181818182
353,TRA9_A2_round1control_B5_TRE_tRNA_Pro_F.ab1,TRA7_I8_TRE_tRNA_Pro.ab1,3,93,233,0
354,TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1,P048495_TRE_tRNA_Pro.ab1,8,18,259,0.25
355,TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,1,18,3,0.19047619
356,TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1,TRA7_A5_Round_2_control_G2_TRE_tRNA_Pro_F.ab1,1,18,6,0
357,TRA9_A4_round1control_D5_TRE_tRNA_Pro_F.ab1,50_Round_2_control_C12_TRE_tRNA_Pro_F.ab1,11,19,242,0
358,TRA9_A4_round1control_D5_TRE_tRNA_Pro_F.ab1,TRA7_I2_Round_2_control_B3_TRE_tRNA_Pro_F.ab1,1,19,202,0
359,TRA9_A6_round1control_F5_TRE_tRNA_Pro_F.ab1,81_Round_2_control_H12_TRE_tRNA_Pro_F.ab1,9,156,260,0.25
360,TRA9_A6_round1control_F5_TRE_tRNA_Pro_F.ab1,TRA2_E2_round1control_C1_TRE_tRNA_Pro_F.ab1,7,156,152,0.2
361,TRA9_A6_round1control_F5_TRE_tRNA_Pro_F.ab1,TRA8_E10_Round_2_control_A4_TRE_tRNA_Pro_F.ab1,7,156,60,0.2
362,TRA9_A6_round1control_F5_TRE_tRNA_Pro_F.ab1,TRA8_E9_Round_2_control_H3_TRE_tRNA_Pro_F.ab1,14,156,174,0.142857143
363,TRA9_A7_round1control_G5_TRE_tRNA_Pro_F.ab1,TRA8_I4_Round_3_control_E4_TRE_tRNA_Pro_F.ab1,6,147,255,0
364,TRA9_A8_round1control_H5_TRE_tRNA_Pro_F.ab1,TRA7_A8_Round_3_control_A3_TRE_tRNA_Pro_F.ab1,2,61,7,0.333333333
365,TRA9_A9_Round_2_control_C5_TRE_tRNA_Pro_F.ab1,TRA3_E6_Round_3_control_B2_TRE_tRNA_Pro_F.ab1,1,20,4,0
366,TRA9_C1_Round_2_control_E5_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,4,116,3,0.095238095
367,TRA9_C2_Round_2_control_F5_TRE_tRNA_Pro_F.ab1,73_Round_2_control_F12_TRE_tRNA_Pro_F.ab1,1,21,203,0
368,TRA9_C2_Round_2_control_F5_TRE_tRNA_Pro_F.ab1,TRA2_E6_TRE_tRNA_Pro.ab1,2,21,223,0
369,TRA9_C2_Round_2_control_F5_TRE_tRNA_Pro_F.ab1,TRA8_C9_round1control_E4_TRE_tRNA_Pro_F.ab1,3,21,10,0
370,TRA9_C4_Round_2_control_H5_TRE_tRNA_Pro_F.ab1,TRA9_A7_round1control_G5_TRE_tRNA_Pro_F.ab1,6,148,147,0
371,TRA9_C5_Round_2_control_A6_TRE_tRNA_Pro_F.ab1,TRA7_I7_TRE_tRNA_Pro.ab1,2,62,8,0
372,TRA9_C6_Round_2_control_B6_TRE_tRNA_Pro_F.ab1,TRA1_A6_TRE_tRNA_Pro.ab1,1,22,204,0
373,TRA9_C6_Round_2_control_B6_TRE_tRNA_Pro_F.ab1,TRA2_I1_round1control_D1_TRE_tRNA_Pro_F.ab1,5,22,131,0
374,TRA9_C8_Round_3_control_G4_TRE_tRNA_Pro_F.ab1,TRA8_A5_Round_3_control_E3_TRE_tRNA_Pro_F.ab1,7,157,170,0
375,TRA9_C9_Round_3_control_H4_TRE_tRNA_Pro_F.ab1,76_Round_2_control_G12_TRE_tRNA_Pro_F.ab1,9,166,189,0.166666667
376,TRA9_E2_Round_3_control_C5_TRE_tRNA_Pro_F.ab1,TRA2_G2_TRE_tRNA_Pro.ab1,2,63,3,0.111111111
377,TRA9_E2_Round_3_control_C5_TRE_tRNA_Pro_F.ab1,TRA8_C8_round1control_D4_TRE_tRNA_Pro_F.ab1,5,63,134,0.5
378,TRA9_E3_Round_3_control_D5_TRE_tRNA_Pro_F.ab1,P051980_TRE_tRNA_Pro.ab1,1,23,191,0.285714286
379,TRA9_E3_Round_3_control_D5_TRE_tRNA_Pro_F.ab1,TRA7_I7_TRE_tRNA_Pro.ab1,2,23,8,0.333333333
