"","SourceName","TargetName","Weight","SourceID","TargetID","diceSim"
"186","TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1","TRA8_C8_round1control_D4_TRE_tRNA_Pro_F.ab1",7,7,119,0
"187","TRA8_I2_Round_2_control_G4_TRE_tRNA_Pro_F.ab1","P051980_TRE_tRNA_Pro.ab1",3,19,90,0.285714285714286
"188","TRA8_I2_Round_2_control_G4_TRE_tRNA_Pro_F.ab1","TRA7_A3_round1control_C3_TRE_tRNA_Pro_F.ab1",3,19,94,0.444444444444444
"189","TRA8_I2_Round_2_control_G4_TRE_tRNA_Pro_F.ab1","TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1",3,19,7,0.4
"190","TRA8_I6_Round_2_control_A5_TRE_tRNA_Pro_F.ab1","TRA8_E6_Round_2_control_G3_TRE_tRNA_Pro_F.ab1",1,0,89,0
"191","TRA8_I8_Round_3_control_F4_TRE_tRNA_Pro_F.ab1","TRA8_I4_Round_3_control_E4_TRE_tRNA_Pro_F.ab1",8,52,120,0.333333333333333
"192","TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1","P051980_TRE_tRNA_Pro.ab1",3,8,90,0.352941176470588
"193","TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1","TRA7_A3_round1control_C3_TRE_tRNA_Pro_F.ab1",3,8,94,0.5
"194","TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1","TRA8_I1_Round_2_control_F4_TRE_tRNA_Pro_F.ab1",3,8,7,0.461538461538462
"195","TRA9_A3_round1control_C5_TRE_tRNA_Pro_F.ab1","TRA8_I2_Round_2_control_G4_TRE_tRNA_Pro_F.ab1",2,8,19,0.615384615384615
"196","TRA9_A4_round1control_D5_TRE_tRNA_Pro_F.ab1","TRA2_A6_Round_3_control_F1_TRE_tRNA_Pro_F.ab1",13,79,118,0
"197","TRA9_E3_Round_3_control_D5_TRE_tRNA_Pro_F.ab1","P051980_TRE_tRNA_Pro.ab1",1,1,90,0
"198","TRA9_E3_Round_3_control_D5_TRE_tRNA_Pro_F.ab1","TRA2_A1_Round_3_control_A1_TRE_tRNA_Pro_F.ab1",11,1,124,0
